timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1661941958614,68,HTTP Request - main,200,OK,Thread Group 1-29,text,true,,138,123,30,30,http://192.168.1.86:49172/,68,0,0
1661941958704,103,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-8,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=21,103,0,0
1661941958806,61,HTTP Request - main,200,OK,Thread Group 1-15,text,true,,138,123,30,30,http://192.168.1.86:49172/,61,0,0
1661941953930,5059,HTTP Request - wait 5,200,OK,Thread Group 1-7,text,true,,139,133,30,30,http://192.168.1.86:49172/wait?sec=5,5059,0,0
1661941958945,61,HTTP Request - unstable,200,OK,Thread Group 1-16,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,61,0,0
1661941958975,233,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-23,text,true,,130,142,30,30,http://192.168.1.86:49172/fibonacci?number=24,233,0,0
1661941958991,231,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-7,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=20,231,0,0
1661941959065,189,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-4,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=20,189,0,0
1661941959112,142,HTTP Request - main,200,OK,Thread Group 1-11,text,true,,138,123,30,30,http://192.168.1.86:49172/,142,0,0
1661941959153,131,HTTP Request - main,200,OK,Thread Group 1-28,text,true,,138,123,30,30,http://192.168.1.86:49172/,131,0,0
1661941959138,146,HTTP Request - sort 10000,200,OK,Thread Group 1-5,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,146,0,0
1661941959160,170,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-25,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=19953,170,0,0
1661941959185,145,HTTP Request - unstable,200,OK,Thread Group 1-30,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,145,0,0
1661941959264,98,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-6,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=17724,98,0,0
1661941959300,78,HTTP Request - main,200,OK,Thread Group 1-17,text,true,,138,123,30,30,http://192.168.1.86:49172/,78,0,0
1661941959301,108,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-9,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=20,108,0,0
1661941959307,116,HTTP Request - main,200,OK,Thread Group 1-18,text,true,,138,123,30,30,http://192.168.1.86:49172/,116,0,0
1661941959304,119,HTTP Request - sort 10000,200,OK,Thread Group 1-22,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,119,0,0
1661941959376,94,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-19,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=16030,94,0,0
1661941959482,51,HTTP Request - main,200,OK,Thread Group 1-24,text,true,,138,123,30,30,http://192.168.1.86:49172/,51,0,0
1661941959545,64,HTTP Request - unstable,200,OK,Thread Group 1-12,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,64,0,0
1661941959562,155,HTTP Request - main,200,OK,Thread Group 1-14,text,true,,138,123,30,30,http://192.168.1.86:49172/,155,0,0
1661941959560,158,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-1,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=23,158,0,0
1661941959615,131,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-29,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=20,131,0,0
1661941959705,87,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-8,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=18215,87,0,0
1661941954767,5103,HTTP Request - wait 5,200,OK,Thread Group 1-3,text,true,,139,133,30,30,http://192.168.1.86:49172/wait?sec=5,5103,0,0
1661941959807,63,HTTP Request - unstable,200,OK,Thread Group 1-15,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,63,0,0
1661941959871,93,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-3,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=21,93,0,0
1661941959946,80,HTTP Request - sort 10000,200,OK,Thread Group 1-16,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,80,0,0
1661941959976,96,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-23,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=19112,96,0,0
1661941959990,128,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-7,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=18484,128,0,0
1661941960066,82,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-4,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=16621,82,0,0
1661941960113,51,HTTP Request - unstable,200,OK,Thread Group 1-11,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,50,0,0
1661941960138,57,HTTP Request - main,200,OK,Thread Group 1-5,text,true,,138,123,30,30,http://192.168.1.86:49172/,57,0,0
1661941960152,59,HTTP Request - unstable,200,OK,Thread Group 1-28,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,59,0,0
1661941960159,52,HTTP Request - main,200,OK,Thread Group 1-25,text,true,,138,123,30,30,http://192.168.1.86:49172/,52,0,0
1661941960185,71,HTTP Request - sort 10000,200,OK,Thread Group 1-30,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,71,0,0
1661941960263,58,HTTP Request - main,200,OK,Thread Group 1-6,text,true,,138,123,30,30,http://192.168.1.86:49172/,58,0,0
1661941960300,96,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-9,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=17788,96,0,0
1661941960303,94,HTTP Request - main,200,OK,Thread Group 1-22,text,true,,138,123,30,30,http://192.168.1.86:49172/,94,0,0
1661941960307,90,HTTP Request - unstable,200,OK,Thread Group 1-18,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,90,0,0
1661941960376,156,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-19,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=23,156,0,0
1661941960481,51,HTTP Request - main,200,OK,Thread Group 1-24,text,true,,138,123,30,30,http://192.168.1.86:49172/,51,0,0
1661941960545,79,HTTP Request - sort 10000,200,OK,Thread Group 1-12,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,79,0,0
1661941960561,95,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-1,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=16460,95,0,0
1661941960563,264,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-14,text,true,,130,142,30,30,http://192.168.1.86:49172/fibonacci?number=24,264,0,0
1661941960615,243,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-29,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=17729,243,0,0
1661941960704,231,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-8,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=22,231,0,0
1661941955695,5240,HTTP Request - wait 5,200,OK,Thread Group 1-10,text,true,,139,133,30,30,http://192.168.1.86:49172/wait?sec=5,5240,0,0
1661941960806,143,HTTP Request - sort 10000,200,OK,Thread Group 1-15,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,143,0,0
1661941960871,123,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-3,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=15959,123,0,0
1661941960976,65,HTTP Request - main,200,OK,Thread Group 1-23,text,true,,138,123,30,30,http://192.168.1.86:49172/,65,0,0
1661941960937,104,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-10,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=21,104,0,0
1661941960944,97,HTTP Request - main,200,OK,Thread Group 1-16,text,true,,138,123,30,30,http://192.168.1.86:49172/,97,0,0
1661941961065,55,HTTP Request - main,200,OK,Thread Group 1-4,text,true,,138,123,30,30,http://192.168.1.86:49172/,55,0,0
1661941961113,79,HTTP Request - sort 10000,200,OK,Thread Group 1-11,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,79,0,0
1661941961137,228,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-5,text,true,,130,142,30,30,http://192.168.1.86:49172/fibonacci?number=24,228,0,0
1661941961152,227,HTTP Request - sort 10000,200,OK,Thread Group 1-28,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,227,0,0
1661941961159,220,HTTP Request - unstable,200,OK,Thread Group 1-25,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,220,0,0
1661941961301,93,HTTP Request - main,200,OK,Thread Group 1-9,text,true,,138,123,30,30,http://192.168.1.86:49172/,93,0,0
1661941961184,210,HTTP Request - main,200,OK,Thread Group 1-30,text,true,,138,123,30,30,http://192.168.1.86:49172/,210,0,0
1661941961264,134,HTTP Request - unstable,200,OK,Thread Group 1-6,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,134,0,0
1661941961304,199,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-22,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=23,199,0,0
1661941961308,209,HTTP Request - sort 10000,200,OK,Thread Group 1-18,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,209,0,0
1661941956502,5061,HTTP Request - wait 5,200,OK,Thread Group 1-21,text,true,,139,133,30,30,http://192.168.1.86:49172/wait?sec=5,5061,0,0
1661941961376,187,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-19,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=15547,187,0,0
1661941961481,82,HTTP Request - unstable,200,OK,Thread Group 1-24,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,82,0,0
1661941961545,64,HTTP Request - main,200,OK,Thread Group 1-12,text,true,,138,123,30,30,http://192.168.1.86:49172/,64,0,0
1661941961560,157,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-1,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=23,157,0,0
1661941961562,186,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-14,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=15209,186,0,0
1661941961615,147,HTTP Request - main,200,OK,Thread Group 1-29,text,true,,138,123,30,30,http://192.168.1.86:49172/,147,0,0
1661941961563,199,HTTP Request - main,200,OK,Thread Group 1-21,text,true,,138,123,30,30,http://192.168.1.86:49172/,199,0,0
1661941961704,104,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-8,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=17521,104,0,0
1661941961806,65,HTTP Request - main,200,OK,Thread Group 1-15,text,true,,138,123,30,30,http://192.168.1.86:49172/,65,0,0
1661941961872,60,HTTP Request - main,200,OK,Thread Group 1-3,text,true,,138,123,30,30,http://192.168.1.86:49172/,60,0,0
1661941961937,87,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-10,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=15755,87,0,0
1661941961975,50,HTTP Request - unstable,200,OK,Thread Group 1-23,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,50,0,0
1661941962066,49,HTTP Request - unstable,200,OK,Thread Group 1-4,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,49,0,0
1661941962112,66,HTTP Request - main,200,OK,Thread Group 1-11,text,true,,138,123,30,30,http://192.168.1.86:49172/,66,0,0
1661941962153,85,HTTP Request - main,200,OK,Thread Group 1-28,text,true,,138,123,30,30,http://192.168.1.86:49172/,85,0,0
1661941962137,101,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-5,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=19023,101,0,0
1661941962159,95,HTTP Request - sort 10000,200,OK,Thread Group 1-25,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,95,0,0
1661941962184,178,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-30,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=23,178,0,0
1661941962300,94,HTTP Request - unstable,200,OK,Thread Group 1-9,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,94,0,0
1661941962263,131,HTTP Request - sort 10000,200,OK,Thread Group 1-6,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,131,0,0
1661941962303,120,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-22,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=18182,120,0,0
1661941962307,117,HTTP Request - main,200,OK,Thread Group 1-18,text,true,,138,123,30,30,http://192.168.1.86:49172/,117,0,0
1661941962377,77,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-19,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=20,77,0,0
1661941962482,80,HTTP Request - sort 10000,200,OK,Thread Group 1-24,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,80,0,0
1661941957506,5056,HTTP Request - wait 5,200,OK,Thread Group 1-27,text,true,,139,133,30,30,http://192.168.1.86:49172/wait?sec=5,5056,0,0
1661941962546,125,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-12,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=22,125,0,0
1661941962561,140,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-1,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=16056,140,0,0
1661941962562,139,HTTP Request - main,200,OK,Thread Group 1-27,text,true,,138,123,30,30,http://192.168.1.86:49172/,139,0,0
1661941962615,132,HTTP Request - unstable,200,OK,Thread Group 1-29,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,132,0,0
1661941962563,185,HTTP Request - unstable,200,OK,Thread Group 1-21,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,185,0,0
1661941962563,185,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-14,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=21,185,0,0
1661941962705,58,HTTP Request - main,200,OK,Thread Group 1-8,text,true,,138,123,30,30,http://192.168.1.86:49172/,58,0,0
1661941962806,67,HTTP Request - main,200,OK,Thread Group 1-15,text,true,,138,123,30,30,http://192.168.1.86:49172/,67,0,0
1661941962872,63,HTTP Request - unstable,200,OK,Thread Group 1-3,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,63,0,0
1661941962975,85,HTTP Request - sort 10000,200,OK,Thread Group 1-23,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,85,0,0
1661941963065,72,HTTP Request - sort 10000,200,OK,Thread Group 1-4,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,72,0,0
1661941963112,164,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-11,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=23,164,0,0
1661941963152,184,HTTP Request - main,200,OK,Thread Group 1-28,text,true,,138,123,30,30,http://192.168.1.86:49172/,184,0,0
1661941963138,198,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-5,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=22,198,0,0
1661941963160,190,HTTP Request - main,200,OK,Thread Group 1-25,text,true,,138,123,30,30,http://192.168.1.86:49172/,190,0,0
1661941963184,199,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-30,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=15454,199,0,0
1661941963263,120,HTTP Request - main,200,OK,Thread Group 1-6,text,true,,138,123,30,30,http://192.168.1.86:49172/,120,0,0
1661941963301,110,HTTP Request - sort 10000,200,OK,Thread Group 1-9,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,110,0,0
1661941963303,124,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-22,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=20,124,0,0
1661941963307,196,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-18,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=22,196,0,0
1661941963376,158,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-19,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=17365,158,0,0
1661941963482,52,HTTP Request - main,200,OK,Thread Group 1-24,text,true,,138,123,30,30,http://192.168.1.86:49172/,52,0,0
1661941958539,5058,HTTP Request - wait 5,200,OK,Thread Group 1-20,text,true,,139,133,30,30,http://192.168.1.86:49172/wait?sec=5,5058,0,0
1661941963545,97,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-12,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=16834,97,0,0
1661941963560,82,HTTP Request - main,200,OK,Thread Group 1-1,text,true,,138,123,30,30,http://192.168.1.86:49172/,82,0,0
1661941963562,80,HTTP Request - unstable,200,OK,Thread Group 1-27,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,80,0,0
1661941963562,128,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-14,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=19489,128,0,0
1661941963562,142,HTTP Request - sort 10000,200,OK,Thread Group 1-21,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,142,0,0
1661941963598,214,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-20,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=23,214,0,0
1661941963614,215,HTTP Request - sort 10000,200,OK,Thread Group 1-29,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,215,0,0
1661941963704,137,HTTP Request - unstable,200,OK,Thread Group 1-8,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,137,0,0
1661941963806,50,HTTP Request - unstable,200,OK,Thread Group 1-15,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,50,0,0
1661941933852,30065,HTTP Request - unstable,200,OK,Thread Group 1-13,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,30065,0,0
1661941963871,79,HTTP Request - sort 10000,200,OK,Thread Group 1-3,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,79,0,0
1661941963917,82,HTTP Request - sort 10000,200,OK,Thread Group 1-13,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,82,0,3
1661941963975,54,HTTP Request - main,200,OK,Thread Group 1-23,text,true,,138,123,30,30,http://192.168.1.86:49172/,54,0,0
1661941964065,75,HTTP Request - main,200,OK,Thread Group 1-4,text,true,,138,123,30,30,http://192.168.1.86:49172/,75,0,0
1661941964112,102,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-11,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=16508,102,0,0
1661941964152,93,HTTP Request - unstable,200,OK,Thread Group 1-28,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,93,0,0
1661941964184,61,HTTP Request - main,200,OK,Thread Group 1-30,text,true,,138,123,30,30,http://192.168.1.86:49172/,61,0,0
1661941964137,108,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-5,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=17270,108,0,0
1661941964264,88,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-6,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=21,88,0,0
1661941964301,67,HTTP Request - main,200,OK,Thread Group 1-9,text,true,,138,123,30,30,http://192.168.1.86:49172/,67,0,0
1661941964303,96,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-22,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=19482,96,0,0
1661941959211,5189,HTTP Request - wait 5,200,OK,Thread Group 1-26,text,true,,139,133,30,30,http://192.168.1.86:49172/wait?sec=5,5189,0,0
1661941964308,138,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-18,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=17604,138,0,0
1661941964376,132,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-19,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=22,132,0,0
1661941964401,168,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-26,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=22,168,0,0
1661941964481,259,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-24,text,true,,130,142,30,30,http://192.168.1.86:49172/fibonacci?number=24,259,0,0
1661941964562,192,HTTP Request - main,200,OK,Thread Group 1-14,text,true,,138,123,30,30,http://192.168.1.86:49172/,192,0,0
1661941964560,195,HTTP Request - unstable,200,OK,Thread Group 1-1,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,195,0,0
1661941964545,210,HTTP Request - main,200,OK,Thread Group 1-12,text,true,,138,123,30,30,http://192.168.1.86:49172/,210,0,0
1661941964562,193,HTTP Request - main,200,OK,Thread Group 1-21,text,true,,138,123,30,30,http://192.168.1.86:49172/,193,0,0
1661941964562,224,HTTP Request - sort 10000,200,OK,Thread Group 1-27,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,224,0,0
1661941964615,201,HTTP Request - main,200,OK,Thread Group 1-29,text,true,,138,123,30,30,http://192.168.1.86:49172/,201,0,0
1661941964599,217,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-20,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=15925,217,0,0
1661941964704,127,HTTP Request - sort 10000,200,OK,Thread Group 1-8,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,127,0,0
1661941964806,72,HTTP Request - sort 10000,200,OK,Thread Group 1-15,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,72,0,0
1661941964871,53,HTTP Request - main,200,OK,Thread Group 1-3,text,true,,138,123,30,30,http://192.168.1.86:49172/,53,0,0
1661941964917,54,HTTP Request - main,200,OK,Thread Group 1-13,text,true,,138,123,30,30,http://192.168.1.86:49172/,54,0,0
1661941965112,122,HTTP Request - main,200,OK,Thread Group 1-11,text,true,,138,123,30,30,http://192.168.1.86:49172/,122,0,0
1661941965065,169,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-4,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=23,169,0,0
1661941965137,129,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-5,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=21,129,0,0
1661941965152,146,HTTP Request - sort 10000,200,OK,Thread Group 1-28,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,146,0,0
1661941965184,115,HTTP Request - unstable,200,OK,Thread Group 1-30,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,115,0,0
1661941965263,80,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-6,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=15502,80,0,0
1661941965304,117,HTTP Request - main,200,OK,Thread Group 1-22,text,true,,138,123,30,30,http://192.168.1.86:49172/,117,0,0
1661941960299,5122,HTTP Request - wait 5,200,OK,Thread Group 1-17,text,true,,139,133,30,30,http://192.168.1.86:49172/wait?sec=5,5122,0,0
1661941965300,121,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-9,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=22,121,0,0
1661941965307,128,HTTP Request - main,200,OK,Thread Group 1-18,text,true,,138,123,30,30,http://192.168.1.86:49172/,128,0,0
1661941965376,90,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-19,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=16438,90,0,0
1661941965402,95,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-26,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=15927,95,0,0
1661941965421,77,HTTP Request - main,200,OK,Thread Group 1-17,text,true,,138,123,30,30,http://192.168.1.86:49172/,77,0,0
1661941965481,92,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-24,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=17940,92,0,0
1661941965545,59,HTTP Request - unstable,200,OK,Thread Group 1-12,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,59,0,0
1661941965560,73,HTTP Request - sort 10000,200,OK,Thread Group 1-1,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,73,0,0
1661941965562,72,HTTP Request - main,200,OK,Thread Group 1-27,text,true,,138,123,30,30,http://192.168.1.86:49172/,72,0,0
1661941965562,86,HTTP Request - unstable,200,OK,Thread Group 1-14,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,86,0,0
1661941965600,64,HTTP Request - main,200,OK,Thread Group 1-20,text,true,,138,123,30,30,http://192.168.1.86:49172/,64,0,0
1661941965615,218,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-29,text,true,,130,142,30,30,http://192.168.1.86:49172/fibonacci?number=24,218,0,0
1661941965705,144,HTTP Request - main,200,OK,Thread Group 1-8,text,true,,138,123,30,30,http://192.168.1.86:49172/,144,0,0
1661941965806,57,HTTP Request - main,200,OK,Thread Group 1-15,text,true,,138,123,30,30,http://192.168.1.86:49172/,57,0,0
1661941965871,164,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-3,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=23,164,0,0
1661941965917,226,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-13,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=23,226,0,0
1661941966112,61,HTTP Request - unstable,200,OK,Thread Group 1-11,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,61,0,0
1661941960990,5184,HTTP Request - wait 5,200,OK,Thread Group 1-7,text,true,,139,133,30,30,http://192.168.1.86:49172/wait?sec=5,5184,0,0
1661941966066,108,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-4,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=15909,108,0,0
1661941966137,98,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-5,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=19608,98,0,0
1661941966152,85,HTTP Request - main,200,OK,Thread Group 1-28,text,true,,138,123,30,30,http://192.168.1.86:49172/,85,0,0
1661941966177,167,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-7,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=23,167,0,0
1661941966184,192,HTTP Request - sort 10000,200,OK,Thread Group 1-30,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=10000,192,0,0
1661941966263,173,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-6,text,true,,129,142,30,30,http://192.168.1.86:49172/fibonacci?number=22,173,0,0
1661941966303,163,HTTP Request - unstable,200,OK,Thread Group 1-22,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,163,0,0
1661941966307,159,HTTP Request - unstable,200,OK,Thread Group 1-18,text,true,,144,131,30,30,http://192.168.1.86:49172/unstable,159,0,0
1661941966300,168,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-9,text,true,,150,135,30,30,http://192.168.1.86:49172/sort?n=16441,168,0,0
